id,rank,frequency,active_count,ablation_mse_increase,additive_benefit_share,output_energy
1538,32,0.0003254483479214128,19,0.0002088021007720863,0.0003036229039363178,0.00016875838449709817
1421,32,0.0006851544166766586,40,0.00018995641361345758,0.00030284651991984443,0.0001922872050529994
744,64,0.0012332779500179854,72,0.00012226711052991764,0.00030211254728557363,0.00014469544581683635
82,256,0.0010277316250149877,60,0.0001895990736043759,0.00030138793179629975,0.00020399592162522172
698,64,0.0013874376937702334,81,0.00017716004803459734,0.00030112553512100503,0.00018817769823815803
1202,32,0.0006508966958428256,38,0.000191061962130776,0.00030050196179940965,0.00018968017011320877
1251,32,0.0012504068104349018,73,0.00016514165886406912,0.0002999971262227886,0.00017387812370402977
116,256,0.0011305047875164865,66,0.00018071348811079664,0.00029942822298124254,0.00017361671712108945
2185,32,0.0004967369520905774,29,0.0002062425056153339,0.0002993577380659133,0.00021072689372550932
1415,32,0.0012161490896010689,71,0.00017533918033211832,0.00029867513240268895,0.00019200653120048637
1582,32,0.00042822151042291157,25,0.00021205291048181593,0.00029645512437149454,0.00022275469852244036
1912,32,0.0005995101145920762,35,0.00020264655315139487,0.0002956248116107098,0.0002068508799210316
1015,64,0.0017814014833593122,104,0.0001597323186739094,0.00029514812298505423,0.0001520230663737299
530,128,0.0014730819958548157,86,0.0001820457071426812,0.0002927639714820776,0.00017965333742852083
1382,32,0.0012846645312687348,75,0.00015896416722181936,0.00029241674940278726,0.00016491732865700105
2170,32,0.0015073397166886486,88,0.00017627155168114356,0.00029198193298914983,0.00018238208331526948
1436,32,0.000479608091673661,28,0.0001619185503673109,0.0002918662761538103,0.000163734905219201
1404,32,0.001558726297939398,91,0.00014481644589512066,0.00029125174512145186,0.00017154160715673156
878,64,0.0007879275791781573,46,0.0002095055444849246,0.00029073738478584225,0.0002109436015978544
822,64,0.0014902108562717322,87,0.0001794023914544852,0.00029034627125862307,0.00016797776084889513
31,512,0.0009078296020965725,53,0.00014076698230379228,0.00028946502802367706,0.00015189319701485615
2059,32,0.0008221853000119902,48,0.00020221790388440656,0.0002882957344079076,0.00020340210740362594
352,128,0.0016786283208578133,98,0.00016115685141205417,0.00028766022201579276,0.00016471256294957155
1175,64,0.0006851544166766586,40,0.0001657070935183938,0.00028728981979792543,0.00019121201065803992
261,128,0.0024322981792021378,142,0.00014294716543985174,0.0002865966778372859,0.00013622397726348375
1263,32,0.0010619893458488207,62,0.00016178435689340453,0.00028580802933617143,0.0001661083214429722
1773,32,0.0013360511125194842,78,0.00014107554784205967,0.00028538544979299834,0.00014083421206221515
959,64,0.0008050564395950737,47,0.00020035634934021613,0.000285233821973038,0.00021327787869570506
180,256,0.0009934739041811548,58,0.00016840662549370063,0.0002848311949584934,0.00015768201505208162
777,64,0.0013017933916856512,76,0.0001345797242637169,0.0002845074600224507,9.268051919228832e-05
618,64,0.0008393141604289067,49,0.00012854395061019858,0.00028443168956418974,0.00015281360890008087
2311,32,0.001627241739607064,95,0.0001659782108074066,0.0002840709609037608,0.0001685985037998743
14,512,0.0010791182062657371,63,0.0001758807134055844,0.00028342910503440996,0.0001598441497274253
1958,32,0.0005995101145920762,35,0.0001696590150340472,0.0002828222177144562,0.00016222458236870628
95,256,0.0008393141604289067,49,0.00012585568954037957,0.0002826431266989722,0.00011404812431938224
993,64,0.0010791182062657371,63,0.00015695050163003267,0.0002823425279252533,0.0001428638229091436
2209,32,0.001147633647933403,67,0.00014010428799356264,0.0002822292739293785,0.00015701845157338598
2290,32,0.0005652523937582433,33,0.00017386712386890991,0.0002816290500185562,0.00017027370882468005
2231,32,0.00037683492917216216,22,0.00016972822693456422,0.0002814631749077759,0.00016204798503985572
970,64,0.0010619893458488207,62,0.00013432132485358787,0.0002806556337751097,0.0001340826353373217
1315,32,0.0004624792312567445,27,0.00018621695550911162,0.00028005200276219014,0.00017960483495411676
552,128,0.0008050564395950737,47,0.0001533501676795102,0.0002778861947270638,0.00018367985329286826
437,128,0.0015244685771055651,89,0.00016487128516389128,0.00027753160297900003,0.00015351924288401704
1044,64,0.00039396378958907863,23,0.00018960560064083446,0.00027746468604542,0.00017832336919149786
1451,32,0.0006337678354259091,37,0.00015159945015700565,0.00027698920971934703,0.0001382659213666801
365,128,0.0008907007416796561,52,0.00016456039350946482,0.00027624521956870143,0.00017417346918048547
1249,32,0.0007194121375104914,42,0.00014389812982308408,0.00027398008550576106,0.00015708936314198863
201,256,0.000959216183347322,56,0.0001444307750727812,0.0002739050599534533,0.00015416249217560055
1080,64,0.0008050564395950737,47,0.00016700310087298316,0.0002737198254097076,0.00016284483536115394
1728,32,0.0008050564395950737,47,0.00018595054290581372,0.0002735218531501356,0.00021002158606579825
2449,32,0.0005652523937582433,33,0.00017576963467489412,0.00027296142790077173,0.00015720205243013085
2143,32,0.0007536698583443243,44,0.0001807032176141485,0.000272622235117133,0.00017582833143130915
939,64,0.0006337678354259091,37,0.00019529071313603537,0.00027235178918005404,0.0001741208922092999
621,64,0.0008735718812627396,51,0.00017201656153773755,0.0002718913512097456,0.00017200720576987936
202,256,0.000924958462513489,54,0.00016429780189866972,0.00027088984417431196,0.0001317869949001045
1766,32,0.0008221853000119902,48,0.0001665588867061767,0.00026972488556127497,0.00015749348706006392
1124,64,0.0008393141604289067,49,0.00014528439973453928,0.0002691896263192686,0.00013376354846538448
72,512,0.0010791182062657371,63,0.0001247431219478658,0.0002690295853801368,0.00016123179559895007
1038,64,0.0010619893458488207,62,0.00017108594393256337,0.00026886384333178645,0.00016739546330728474
134,256,0.0009420873229304055,55,0.00015953953936766242,0.0002687465855510157,0.0001626989415557658
795,64,0.0013017933916856512,76,0.00015933694625596705,0.0002677967854523384,0.0001510796603078606
170,256,0.0012161490896010689,71,0.00016671373953450669,0.0002675633278251013,0.00021021441820989715
2116,32,0.0010962470666826536,64,0.0001651545468938532,0.0002667984737426321,0.0001574965723330972
60,512,0.0005481235333413268,32,0.00017213628962792966,0.00026655480286323814,0.0001781524162890681
1922,32,0.0014559531354378992,85,0.0001724977168192164,0.0002662685431399472,0.00015653327276653564
1241,32,0.0011305047875164865,66,0.00015713975974538484,0.00026526009729811495,0.00015665218965324538
593,64,0.0004624792312567445,27,0.00015426709571862948,0.00026474426149914176,0.0001379922058645973
375,128,0.001147633647933403,67,0.00014328601321215737,0.00026444935752331297,0.00014270400288244638
1817,32,0.0008564430208458231,50,0.00018357303365484353,0.000263945178426366,0.00017678261423966117
2447,32,0.0010277316250149877,60,0.0001293173664261141,0.0002639411229325705,0.0001465574603958693
1993,32,0.0008050564395950737,47,0.00014934733626662035,0.0002638767789228329,0.00013945240602878636
886,64,0.00037683492917216216,22,0.00010315768138783778,0.00026283019242073557,0.00011641939910583135
1129,64,0.0005309946729244103,31,0.00018282860269408637,0.00026249855360342716,0.00017803526331432938
290,128,0.0019355612271115602,113,0.00014917820723839748,0.0002610812699261534,0.00013572181914485318
252,128,0.0007879275791781573,46,0.00017097128822829593,0.0002606772821012241,0.00018475341267201137
164,256,0.0006680255562597421,39,0.00012914313427789086,0.00026063331031499193,0.00014415256959439117
2357,32,0.0016786283208578133,98,0.0001415901909187987,0.0002606190781848965,0.00018141947070140208
508,128,0.001181891368767236,69,0.00014151192456432794,0.0002605257633843345,0.0001292533873776628
1930,32,0.0012675356708518183,74,7.577098691989622e-05,0.00026004147894807215,7.501619226961398e-05
664,64,0.000479608091673661,28,0.00017062264299546763,0.00026000451818472526,0.00017535608185315492
204,256,0.001181891368767236,69,0.0001448227323121302,0.0002593640145301698,0.00015038047184632718
2264,32,0.0007022832770935749,41,0.0001465538752705675,0.00025912986539792414,0.0001443738245657354
1008,64,0.000959216183347322,56,0.00012482235748337089,0.00025897132158033364,0.00012237825444888094
1531,32,0.0005481235333413268,32,0.00017940047234707736,0.000258380701108599,0.0001801457046080084
1040,64,0.0007707987187612408,45,0.00015554536101525314,0.0002582472620294115,0.00014705331473958118
2373,32,0.0008393141604289067,49,0.00015512734370291172,0.0002574719446105136,0.00013800942337902365
987,64,0.000959216183347322,56,0.0001760395689061852,0.000257159889049902,0.0001778300282462291
920,64,0.00111337592709957,65,0.00014570192861978868,0.000256547267118236,0.00014176769383885044
1154,64,0.0007022832770935749,41,0.00016986821592415623,0.000256181592609858,0.0001926434060284581
185,256,0.0010619893458488207,62,0.00014985828532633092,0.00025607396142804286,0.0001206322655137136
166,256,0.0010962470666826536,64,0.00016375723169224067,0.00025482759074406375,0.0001845179967862607
1852,32,0.00044535037083982804,26,5.71944278827076e-05,0.00025427312338868903,8.083823493699029e-05
1369,32,0.0008564430208458231,50,0.00014042331801080986,0.00025250827387623395,0.00014555289006727769
1095,64,0.0007022832770935749,41,0.00015353263482438423,0.0002522118983625864,0.00015280919179476798
1762,32,0.0010277316250149877,60,0.00010900192945998812,0.00025163585384452,0.00012678647493708019
330,128,0.0007022832770935749,41,0.00014618774950177595,0.0002510037941043576,0.0001413781219807724
1553,32,0.0008564430208458231,50,0.00013176217965927303,0.0002507733739688769,0.00014466705744697886
1659,32,0.0013360511125194842,78,0.00014981273634140404,0.0002502142084809619,0.0001661531809036628
2079,32,0.002004076668779226,117,0.00012892559129884575,0.000250046049244604,0.00013661923021319566
495,128,0.0007879275791781573,46,0.00011435676271588198,0.00024945761475982884,0.00010817272502499084
821,64,0.00030831948750449634,18,0.00014031471139988827,0.0002479699730029296,0.00014144780895933417
713,64,0.0023809115979513884,139,0.00014083998910172178,0.0002466022730164866,0.0001285069026034447
1381,32,0.011459207618917113,669,0.00011867125863449132,0.00024586125673670015,0.00012047500946124769
917,64,0.0016101128791901475,94,0.00013050617396921356,0.0002448275055475929,0.00013578959371286426
749,64,0.00039396378958907863,23,0.00013716083771461954,0.00024384728633513174,0.00013573572293057418
1524,32,0.0008564430208458231,50,0.00013379190059117474,0.00024342186219334836,0.00013712079567751686
401,128,0.00039396378958907863,23,0.00015061136802032113,0.00024303508206141876,0.00019152990864799969
761,64,0.0005481235333413268,32,0.0001263361507479708,0.00024260503714739897,0.00014370912491210378
1000,64,0.0014045665541871498,82,0.00012486467707085872,0.00024245336479281047,0.00014187121725762764
1937,32,0.0003597060687552457,21,0.0001709013326863007,0.00024160460963676574,0.0001812244494411659
1072,64,0.001181891368767236,69,0.00014207337094191276,0.0002414462618256844,0.00013646267927374352
1386,32,0.0008564430208458231,50,0.00015005520486320776,0.0002411852519505878,0.00016691510794768425
518,128,0.0009763450437642383,57,0.0001501673425523802,0.00024109183224322697,0.0001701231303459812
1527,32,0.0013017933916856512,76,0.00013035256386252956,0.00024030653487135646,0.00013057914522817605
139,256,0.0005481235333413268,32,0.00015633768773238598,0.0002400688352869492,0.00016749236748737632
954,64,0.0007879275791781573,46,0.00015965600589380583,0.00023971162696027833,0.00016294231362685142
743,64,0.0006337678354259091,37,0.0001449199605224782,0.00023887200938945292,0.00014925639372510987
9,512,0.000924958462513489,54,9.938497025152e-05,0.00023812813057537765,0.00010775786552805566
800,64,0.0010962470666826536,64,0.0001534650803178427,0.00023720065809525328,0.0001443865674692971
1136,64,0.0005823812541751597,34,0.00012206904518279818,0.00023705785963756923,0.00011580682781371923
1009,64,0.0005481235333413268,32,0.00015337792376268132,0.00023687139707514156,0.000127945272628602
2004,32,0.0005995101145920762,35,0.0001277036365270982,0.00023637777850569623,0.00011036611101969208
1843,32,0.0007022832770935749,41,0.00014626313933117398,0.00023597968955622154,0.00013550933697341238
1458,32,0.0011990202291841524,70,0.00014423384396715543,0.00023596454480465855,0.00014012272024576931
559,128,0.0011647625083503195,68,0.00010450694203875509,0.00023560134555527737,0.00011267806942932032
649,64,0.0013874376937702334,81,0.00013647919771796096,0.00023413187446810884,0.00013837186956460363
603,64,0.0007536698583443243,44,0.00012756435127222446,0.00023285400651187194,0.00013637501059246443
679,64,0.0012504068104349018,73,0.00012119591848179806,0.00023264716658212163,0.00011726040991332629
1331,32,0.0004967369520905774,29,0.00014346489224542264,0.0002323792833489324,0.00014542383642963274
386,128,0.000479608091673661,28,0.00013429186455267975,0.00023237006471475078,0.00013657031148078415
1514,32,0.0010619893458488207,62,0.00014649390614320044,0.00023208833781118978,0.0001579802804986333
88,256,0.0010962470666826536,64,0.00014247709688672966,0.00023154459720983142,0.0001297259227224204
1807,32,0.0007879275791781573,46,0.00011953331896491037,0.00023129960369259117,0.00010816986531703764
968,64,0.00044535037083982804,26,0.00016332417870727273,0.00023125405600319583,0.000146725303251042
1305,32,0.0006680255562597421,39,0.0001248651213669703,0.00023099878865858272,0.00011577456742890094
784,64,0.0005995101145920762,35,0.00010039196696088839,0.00023091660616141662,0.00012135482347341744
1487,32,0.00022267518541991402,13,0.00014509941889769625,0.0002301136040413656,0.00013635148125030027
540,128,0.0011305047875164865,66,0.00012125329402391374,0.00022998821598368922,0.00013280380755574604
296,128,0.0006337678354259091,37,0.00012631702600276868,0.0002299726125525292,0.00013661325805873026
128,256,0.0007194121375104914,42,0.00013753068238633078,0.0002299127850850473,0.00011361257992488945
896,64,0.0010448604854319042,61,0.0001450567375203978,0.00022936794343607434,0.00014618275983591564
1393,32,0.0008221853000119902,48,0.00010359884718611149,0.0002289885710777749,9.909551681610295e-05
889,64,0.0006508966958428256,38,0.00014532046947292044,0.00022843051726351791,0.00013548057776548942
1434,32,0.0004624792312567445,27,0.00011348758024359425,0.00022834725645982395,0.00011912808727052959
990,64,0.0011305047875164865,66,0.00011926382337616689,0.00022790434828022833,0.00014160140669645406
1236,32,0.0004110926500059951,24,0.0001695724422253223,0.00022752500590496878,0.00018036988947828114
2139,32,0.0007022832770935749,41,0.0001024424869719215,0.00022722263432479363,9.797058417719047e-05
1468,32,0.0005481235333413268,32,0.00015440339625861355,0.00022685081627123356,0.00017281956270696227
1139,64,0.0008221853000119902,48,0.0001088093679411826,0.00022594513496367039,0.00010224763833043656
583,64,0.0007365409979274079,43,0.000130895767458874,0.00022593109396699417,0.00013801334585491468
538,128,0.0007022832770935749,41,0.00014228569763396231,0.0002253268489447336,0.00015160717006675574
1271,32,0.0007365409979274079,43,0.00013335725250991238,0.00022494389973836833,0.000124316655569161
105,256,0.0008907007416796561,52,0.00013041354983698412,0.0002248932990607256,0.00010986025236903436
950,64,0.0008907007416796561,52,7.795829311828331e-05,0.00022483863639183405,8.212004813217487e-05
604,64,0.0005138658125074939,30,0.00012016735603556118,0.0002246673130310613,0.00013510047326615828
1157,64,0.0012161490896010689,71,0.00013017967358389538,0.0002245824210958508,0.00013277258331734296
11,512,0.0008221853000119902,48,0.00014495179429771545,0.0002241278126948279,0.00013280426428204125
557,128,0.0007707987187612408,45,0.00012509328297713896,0.0002238838100392226,0.0001089983871336335
2314,32,0.0008907007416796561,52,0.00013858371567818838,0.00022387104416776515,0.00014549089673427927
276,128,0.0007536698583443243,44,0.00013403140202559506,0.00022379528413250227,0.00011180213909657527
1759,32,0.0004967369520905774,29,0.00012413893482736996,0.00022326369417498786,0.00013039804909171737
2451,32,0.0009934739041811548,58,0.0001507105998862972,0.00022296291223738242,0.00016210912025627625
295,128,0.0011647625083503195,68,0.00011901979828015218,0.0002222935209729417,0.0001056420227197783
301,128,0.000924958462513489,54,0.00011164774876296244,0.00022211991659995442,0.00010271357215015835
844,64,0.0007707987187612408,45,0.00011396991217467787,0.00022100972016498373,0.00010244792998852921
1733,32,0.0016101128791901475,94,0.00012600958177330776,0.00022033753655228665,0.00011604600747994684
1045,64,0.001147633647933403,67,0.00013183516317932272,0.00022014411278078262,0.0001675636399652119
2040,32,0.0008393141604289067,49,0.00012772869649195552,0.00022014382865256246,0.00011721745992792741
250,128,0.0008393141604289067,49,0.00011571122579745821,0.00021994747236378254,0.00010783753131509625
339,128,0.0007365409979274079,43,0.00013691715105396365,0.00021982097912990144,0.00013018214742015243
828,64,0.0015244685771055651,89,0.00011748675796736145,0.0002191022889119864,9.850846834090118e-05
692,64,0.0004967369520905774,29,0.000144099074008388,0.0002187955599771625,0.00016786173128709687
957,64,0.0004624792312567445,27,0.0001501484036872379,0.000218241723957671,0.00013264008447691494
288,128,0.0008393141604289067,49,0.00011010981860864024,0.00021805176772811668,0.00010479180604682441
87,256,0.0005309946729244103,31,0.0001258173011898927,0.00021753944914953854,0.00012989602151553887
353,128,0.0005823812541751597,34,0.00013113200097377182,0.0002167752346601329,0.00015425314578553274
1003,64,0.000959216183347322,56,0.0001447116583751645,0.00021676860130172323,0.00015578503431546697
1764,32,0.0006166389750089927,36,0.00013963754633314427,0.00021633512356652003,0.00013175153972837895
762,64,0.0006508966958428256,38,0.000149079797264075,0.00021603230704615446,0.0001434652149994795
717,64,0.0010791182062657371,63,0.00011124671320632334,0.00021589552617781217,0.00011298028864417602
901,64,0.0007365409979274079,43,0.00011776647483890907,0.0002154127261389117,0.00010969353513462739
1975,32,0.0008735718812627396,51,0.00012575416005578037,0.00021457329712959688,0.00012152102906666255
255,128,0.0013189222521025677,77,0.0001183605608499315,0.00021378770750768948,0.0001693486569076049
413,128,0.0004110926500059951,24,0.00010769444719063893,0.00021355291526292642,0.0001292647761824532
1502,32,0.0007536698583443243,44,0.00011973450452421633,0.0002120666462284097,0.00013679231493040288
2338,32,0.00025693290625374693,15,0.0001290897076896164,0.00021198228072228363,0.0001192202093267128
627,64,0.0010962470666826536,64,0.00012757112314118582,0.00021174640746372044,0.00014022646631032013
99,256,0.0009420873229304055,55,0.00012468684562832815,0.00021174047501809024,0.00012751520116483438
472,128,0.0007536698583443243,44,0.00013872900756086795,0.00021144486024793834,0.0001317039834027978
483,128,0.0010791182062657371,63,0.00012145207417997304,0.0002110140800387818,0.00012040904278304413
1656,32,0.002004076668779226,117,0.00010472848725297265,0.00021081643075678642,0.00014542724520968063
867,64,0.0009420873229304055,55,8.758449233453648e-05,0.00021069659443458341,8.433458504146164e-05
2199,32,0.000479608091673661,28,0.00014098316528802417,0.00021038031437870758,0.00012488847525722024
1998,32,0.0008393141604289067,49,0.00010037483006877341,0.0002103267684596095,9.577571411555572e-05
283,128,0.000924958462513489,54,0.0001255212506722095,0.00021025547474670252,0.00010580616212042685
320,128,0.0006337678354259091,37,0.00012979738384169258,0.00021021105666664376,0.00013985406339451354
1682,32,0.0005309946729244103,31,0.00014248332058012652,0.00021020707508138007,0.0001617707531485789
1649,32,0.0013703088333533171,80,0.00012785232277834224,0.00020812594131677724,0.00011389138006122214
262,128,0.0011647625083503195,68,0.00011964044162694691,0.00020721936424051605,0.00013234147792774736
356,128,0.0006166389750089927,36,0.00010678621076598866,0.0002067055499617145,0.00010794321819839978
190,256,0.0011647625083503195,68,9.825609296274929e-05,0.00020661116795444074,0.00010549475911836442
1481,32,0.0008735718812627396,51,0.00012045731131730856,0.00020582312121226044,0.00012169226451967283
978,64,0.00111337592709957,65,0.00010817223241196427,0.00020570953530481067,0.00012459061099675934
1350,32,0.0005138658125074939,30,0.000132390339448133,0.00020556623004576582,0.0001327889032806253
1352,32,0.0013017933916856512,76,0.00013702255933652427,0.00020516748444741255,0.0001244780650896366
2174,32,0.0006508966958428256,38,0.00012856770409368272,0.00020488095447067158,0.00012695325607079864
298,128,0.00111337592709957,65,0.00011485686963726067,0.00020467412374564683,0.00011352871115329656
645,64,0.0015415974375224816,90,0.00011311679235193807,0.00020402523499218742,0.00010606618114264369
772,64,0.0012332779500179854,72,0.0001088012433493526,0.0002033026988233472,0.00010397758088121923
2038,32,0.0004967369520905774,29,0.00013368266232528553,0.00020327378813396623,0.00013456450355491757
366,128,0.0012675356708518183,74,0.00010120854187786831,0.00020261319191712635,0.00013061918481497558
478,128,0.0007879275791781573,46,0.0001098581869995865,0.00020245880064904067,9.215966221060297e-05
235,256,0.0011305047875164865,66,0.00011345478785585025,0.00020237116056179288,0.0001360123046747519
1119,64,0.0007707987187612408,45,8.775754443846418e-05,0.00020217399371570832,9.667119674428113e-05
2112,32,0.0007707987187612408,45,0.00011590115227127706,0.00020196799886098354,7.445374157084024e-05
845,64,0.00042822151042291157,25,0.000136964360323458,0.00020177131810562726,0.0001312443905336876
729,64,0.0012846645312687348,75,0.00010139939558085172,0.00020154446074039685,9.317235524304689e-05
836,64,0.0014559531354378992,85,0.00011933358156666359,0.00020074950943881157,9.953512182232614e-05
2021,32,0.0005823812541751597,34,0.00011873917376551378,0.0002002056137784364,0.00011859938689402561
1409,32,0.0008735718812627396,51,0.00010951976707637074,0.00019975883616232907,0.00011278883211557284
321,128,0.0007707987187612408,45,0.0001168699920593756,0.0001996010775890479,9.641989268460407e-05
195,256,0.000479608091673661,28,0.00012389505231475003,0.0001991406503124647,6.440162538218169e-05
2186,32,0.0007707987187612408,45,0.00013054886969099497,0.00019849540690105845,0.00014369491070360406
1543,32,0.00018841746458608108,11,0.00013729838609380978,0.00019817973787652417,0.0001392505053383002
274,128,0.0009078296020965725,53,0.00010397834115795857,0.0001971274326679389,0.00010939892180109193
75,512,0.0006680255562597421,39,0.00010399401103157078,0.0001970131688595236,9.848630611474368e-05
2009,32,0.0007707987187612408,45,6.529734969438751e-05,0.0001963758472312206,7.091542160222494e-05
2307,32,0.0010791182062657371,63,8.943338959379782e-05,0.00019612871060344482,9.41141465846727e-05
1972,32,0.0007879275791781573,46,0.00010877256345085074,0.0001955471399336276,0.00013321810853670986
1875,32,0.0005309946729244103,31,8.106307692879267e-05,0.00019503069350940372,8.885491284528402e-05
2046,32,0.0005995101145920762,35,8.073287427581591e-05,0.00019437722134406463,7.284412197238427e-05
419,128,0.0006337678354259091,37,7.729068035093778e-05,0.00019327380567847637,9.497695254504837e-05
443,128,0.00029119062708757987,17,0.0001338306110161422,0.00019273896591138112,0.00010730091758251428
1634,32,0.0005995101145920762,35,0.00012714286108909368,0.00019247084931132597,0.00011331884182176785
111,256,0.0007365409979274079,43,0.00010752861160592956,0.00019235582760205078,9.795236499926077e-05
398,128,0.0012161490896010689,71,0.00011451327899375433,0.0001920771744338532,0.0001236838111580383
1127,64,0.00039396378958907863,23,0.00010379424215586208,0.00019202790194396488,0.00010563987638184995
835,64,0.0007707987187612408,45,0.00011044475722538763,0.0001916879930868222,0.00010321647165139388
1282,32,0.0008907007416796561,52,0.00011229670578046446,0.00019167122194146903,0.00011800042826099297
1658,32,0.0006337678354259091,37,9.68452728898713e-05,0.0001913445458248793,0.00010198875272656469
400,128,0.0008393141604289067,49,0.00010068259444246312,0.00019129161188466808,0.00012161480711938274
1376,32,0.0012332779500179854,72,0.00010944606449125571,0.00019075588088355582,0.00010652670163015932
2129,32,0.0007536698583443243,44,7.332095633251988e-05,0.00019063246608892363,7.628772468198206e-05
153,256,0.0010448604854319042,61,0.00011248134671431917,0.0001905384464500374,7.1729209695008e-05
2392,32,0.0005138658125074939,30,0.00012252205045020965,0.0001905048673404288,0.00012944661139159568
2297,32,0.0013189222521025677,77,0.00011347535317350995,0.00019044934829365017,0.0001369551750941458
1082,64,0.0007879275791781573,46,8.655243725556023e-05,0.00019001668619188708,9.713832740946555e-05
660,64,0.000479608091673661,28,0.00011239325683614039,0.0001898584120186103,0.00010627547592913467
2308,32,0.0008393141604289067,49,0.00010286510941205564,0.00018968065793875406,0.00010351329780009228
1144,64,0.0010448604854319042,61,0.00012475349674830323,0.00018904281282552515,0.00011096860773731108
574,64,0.0012161490896010689,71,0.00010445421895229245,0.00018840888628579886,0.00010297897239540067
1795,32,0.00039396378958907863,23,0.00013214282131099507,0.00018812811339112963,0.00013341970099948057
1510,32,0.0017985303437762286,105,0.00010856621720377793,0.00018792032706669068,9.571844265708489e-05
850,64,0.00042822151042291157,25,0.00011672408517613256,0.00018678639875106313,0.00014796752541804513
1839,32,0.0004967369520905774,29,7.028674419161294e-05,0.00018628593321942945,6.573647717545332e-05
1735,32,0.0005309946729244103,31,7.492836392300912e-05,0.00018590081508191978,7.149678986637049e-05
558,128,0.000924958462513489,54,8.629160094877012e-05,0.0001857425786750906,8.495899854654056e-05
1591,32,0.000959216183347322,56,0.00011567855256846624,0.00018560186867488398,0.0001118138474106852
1701,32,0.000924958462513489,54,0.0001008633480469624,0.0001849296680740537,9.09926016119462e-05
119,256,0.0009934739041811548,58,9.687654363298601e-05,0.0001847928620280797,0.0001183716926281324
1084,64,0.0006166389750089927,36,0.00011550195345293632,0.0001845204887839026,0.00011377018939529693
1796,32,0.00037683492917216216,22,0.00012927366507822975,0.00018432905242094015,0.00011599329016509669
2200,32,0.0005138658125074939,30,0.00010145338688742736,0.0001842555644638935,8.982760595521044e-05
192,256,0.0007879275791781573,46,9.304423190382642e-05,0.0001838615763550241,8.833975498793221e-05
2236,32,0.00111337592709957,65,0.0001071601004989388,0.00018365918941431396,8.52949925101254e-05
985,64,0.0005652523937582433,33,0.00010767493419522374,0.0001834250094191649,0.00010838883987292874
2472,32,0.0009420873229304055,55,9.700308769759599e-05,0.00018322467929468805,9.070311934080029e-05
887,64,0.0006166389750089927,36,0.00011753962164953808,0.00018318797034149915,0.00012817137608623128
1103,64,0.0010962470666826536,64,0.00011256351498829673,0.0001831619018818653,0.00010723730669210933
815,64,0.0006680255562597421,39,0.00010139925084067969,0.0001830483169219608,0.00010674833277408311
2450,32,0.0011305047875164865,66,9.997800946903364e-05,0.00018293996972163317,0.00010123542045260935
614,64,0.001558726297939398,91,9.817917191722537e-05,0.00018274129485723657,0.00010000454456742761
1433,32,0.0005823812541751597,34,7.642704151641371e-05,0.0001826827198415685,6.669792962183318e-05
1678,32,0.0006337678354259091,37,0.00011588558397676809,0.00018264039373844108,0.00012164162190967023
2147,32,0.00029119062708757987,17,9.337293865311883e-05,0.00018249898702172692,8.302024024353024e-05
477,128,0.0006680255562597421,39,0.00010374797338800762,0.00018246327593523986,0.00010000991685705622
1446,32,0.0005823812541751597,34,5.4994851484274774e-05,0.00018233592801551683,6.450787828550994e-05
44,512,0.0007194121375104914,42,0.00011016205396194434,0.0001820987880242788,0.0001164827529185988
662,64,0.00111337592709957,65,8.847894351326103e-05,0.0001819067916620563,9.221059804021433e-05
1828,32,0.0004624792312567445,27,0.00012404653958791092,0.00018107406680631987,0.0001243773153757249
754,64,0.0007536698583443243,44,0.00011448536085238329,0.0001809823521390074,0.00011700210574596972
857,64,0.0008907007416796561,52,9.877336116920213e-05,0.00018080876224992653,9.785868097692348e-05
1572,32,0.00025693290625374693,15,0.00011389401459652661,0.00018043758304493013,0.00011814532351680467
187,256,0.0006166389750089927,36,0.00010864942950948868,0.00018042527118302507,9.198150189463868e-05
2181,32,0.0004110926500059951,24,8.31441604322925e-05,0.00018032013589046713,7.403092300435916e-05
1806,32,0.0014388242750209828,84,7.844961543411511e-05,0.00018023059042502623,6.890984348161143e-05
1541,32,0.0009420873229304055,55,9.146710438421718e-05,0.00018013182101238198,9.082968935373763e-05
1636,32,0.009934739041811549,580,5.880085157518886e-05,0.00017992793711933504,5.531549362231844e-05
1566,32,0.0010106027645980713,59,7.081126309550332e-05,0.00017925760572077272,0.00014012094908498487
542,128,0.0005481235333413268,32,0.00011072375747300038,0.0001783563068778082,0.000112261437903785
91,256,0.0004967369520905774,29,0.00010071703355515436,0.00017825865692222965,0.0001506563395313323
485,128,0.0010448604854319042,61,0.00010743372015205436,0.00017814806160304503,9.749896578181e-05
2076,32,0.0005309946729244103,31,0.00010175433550843889,0.00017814530330719714,0.00011803969643621208
726,64,0.0005138658125074939,30,8.60188333247606e-05,0.0001776846653963745,7.773870264535793e-05
367,128,0.0008564430208458231,50,9.181964764733413e-05,0.00017749230842549138,9.801012027774326e-05
475,128,0.0012675356708518183,74,9.3673426735189e-05,0.00017735897080133054,9.134435069289225e-05
1868,32,0.0003425772083383293,20,0.00010780470446358339,0.00017732846444569916,0.00011522169328050766
355,128,0.0005823812541751597,34,0.00010199166950616179,0.00017715684342034513,0.00010203443316642628
969,64,0.0006337678354259091,37,9.271587899441906e-05,0.00017673527754757552,7.232390689354892e-05
